A	 -0.484711	 -0.598147
A	 -3.120736	 -0.234642
A	 -0.808833	 -0.920411
A	 -2.265183	  2.339875
A	 -3.712158	 -0.744611
B	  0.808617	 -0.172345
B	  2.807890	  7.091403
B	  0.363001	  4.725783
A	 -6.137313	 -0.635988
B	  3.624682	  9.538260
A	  1.063333	 -1.984757
A	 -4.528891	  1.745486
B	  4.934106	  7.303537
A	  2.503075	 -1.199330
A	  3.745646	  0.900349
A	  6.973312	  2.650597
B	  7.874519	  6.434667
A	 -0.355323	  2.868810
A	 -0.102294	  0.486603
B	  2.496346	  6.775941
A	 -2.586112	 -0.507530
B	  5.508585	  5.472714
B	  6.619740	  7.668374
A	 -4.679759	  3.316489
A	 -1.451938	  1.481536
B	  5.199961	 10.246922
A	 -4.445244	  0.228042
A	 -0.000877	 -1.228276
A	  6.821096	  2.876595
A	 -1.921342	  1.263326
B	  3.999450	  5.702234
A	  5.537566	  0.065496
A	 -1.684518	 -1.107585
A	 -2.028741	  0.041626
A	 -0.592775	  2.013177
B	  7.132706	  9.134192
A	 -4.825206	 -3.075826
A	 -4.204191	 -1.801681
B	  2.708451	  4.721757
B	  7.697978	  0.512014
A	  1.199662	  0.173308
B	  3.195985	  4.953542
B	  5.065147	  7.532109
B	  1.906693	  5.716545
B	  7.107694	  7.657080
A	 -2.906392	  3.087999
B	  3.175405	  4.246507
B	  1.771642	  7.403377
A	 -5.400395	  1.901925
A	 -1.873833	  4.077369
A	  0.396367	  0.194146
B	  4.871689	  6.618318
B	  3.099549	  7.463576
A	  0.806607	  0.997999
B	  3.870447	  5.077315
A	  3.450688	 -0.554641
A	 -1.240926	 -0.052649
A	 -4.045765	  1.309759
B	  7.028322	  3.819290
B	  3.037691	 -0.547143
A	  0.297115	 -0.152625
A	  1.608183	  1.859758
B	  5.337532	  5.364150
B	  4.514759	  7.790081
B	 -0.270738	 11.474507
A	 -4.399400	 -0.264425
A	 -5.414578	 -1.513619
B	  3.465233	  7.495704
A	 -6.946738	 -4.926318
B	  1.961599	  8.224574
A	 -4.188469	  1.001555
B	  2.520326	  5.405938
A	  4.604600	 -2.809595
B	  4.101550	  8.153398
B	  4.934893	  7.281471
